10.000000 	 -0.042653880	0.136221660	9.743713830	  -0.00003700000	0.00004000000	0.00007100000	  0.98243057730	0.75479331124	0.00434589890	0.01387835502
11.000000 	 -0.036400005	0.132871545	9.745965225	  -0.00005000000	0.00004000000	0.00006950000	  0.98243057730	0.90519869278	0.00370868643	0.01353702192
12.000000 	 -0.038350560	0.133314630	9.743040210	  -0.00005800000	0.00004000000	0.00006633333	  0.98243057730	0.97564914061	0.00390742596	0.01358216642
13.000000 	 -0.038533680	0.133484670	9.743250308	  -0.00006375000	0.00004200000	0.00006200000	  0.98243057730	0.99585466242	0.00392608454	0.01359949125
14.000000 	 -0.038049066	0.133196256	9.740755134	  -0.00006660000	0.00004320000	0.00005860000	  0.98243057730	1.00234881672	0.00387670683	0.01357010567
15.000000 	 -0.037985955	0.134733810	9.742775340	  -0.00006600000	0.00004283333	0.00005633333	  0.98243057730	1.00199664456	0.00387028488	0.01372676228
16.000000 	 -0.038837790	0.136032467	9.743736253	  -0.00006457143	0.00004300000	0.00005585714	  0.98243057730	0.99016364914	0.00395708369	0.01385907868
17.000000 	 -0.038993524	0.136157895	9.743017320	  -0.00006062500	0.00004362500	0.00005550000	  0.98243057730	0.95382260551	0.00397295179	0.01387185818
18.000000 	 -0.039349000	0.135893570	9.744941170	  -0.00005433333	0.00004366667	0.00005477778	  0.98243057730	0.90046004733	0.00400916907	0.01384492685
19.000000 	 -0.038600388	0.135813564	9.744477048	  -0.00004710000	0.00004340000	0.00005450000	  0.98243057730	0.83279195821	0.00393289406	0.01383677526
20.000000 	 -0.038858302	0.136819178	9.744052721	  -0.00003945455	0.00004318182	0.00005563636	  0.98243057730	0.74663485840	0.00395917801	0.01393923451
21.000000 	 -0.038784653	0.137822325	9.744001590	  -0.00003250000	0.00004325000	0.00005600000	  0.98243057730	0.65002932623	0.00395167967	0.01404144251
22.000000 	 -0.038942682	0.137444892	9.743996811	  -0.00002546154	0.00004246154	0.00005684615	  0.98243057730	0.54464118643	0.00396777883	0.01400298678
23.000000 	 -0.039022078	0.137413575	9.744226052	  -0.00001885714	0.00004207143	0.00005814286	  0.98243057730	0.42410892618	0.00397586820	0.01399979602
24.000000 	 -0.039270084	0.137451834	9.744172938	  -0.00001366667	0.00004100000	0.00005900000	  0.98243057730	0.32266473010	0.00400113732	0.01400369413
25.000000 	 -0.039517133	0.137684576	9.744666013	  -0.00001025000	0.00004075000	0.00005975000	  0.98243057730	0.24574543126	0.00402630999	0.01402740764
26.000000 	 -0.039703955	0.137899747	9.744858715	  -0.00000770588	0.00004005882	0.00006017647	  0.98243057730	0.18807380970	0.00404534628	0.01404933084
27.000000 	 -0.039122825	0.137727495	9.744637060	  -0.00000705556	0.00003988889	0.00006055556	  0.98243057730	0.17282331864	0.00398613493	0.01403178052
28.000000 	 -0.039539979	0.138137708	9.744980353	  -0.00000705263	0.00003931579	0.00006073684	  0.98243057730	0.17521189638	0.00402864044	0.01407357607
29.000000 	 -0.039345948	0.138456378	9.745423223	  -0.00000855000	0.00003940000	0.00006015000	  0.98243057730	0.21230079382	0.00400887273	0.01410604458
30.000000 	 -0.039648283	0.138491974	9.745009217	  -0.00001080952	0.00003980952	0.00005995238	  0.98243057730	0.26486696606	0.00403967735	0.01410967140
31.000000 	 -0.039335870	0.138866793	9.744907975	  -0.00001400000	0.00004018182	0.00005895455	  0.98243057730	0.33652926816	0.00400784832	0.01414786074
32.000000 	 -0.039534300	0.138629375	9.745008323	  -0.00001691304	0.00004052174	0.00005817391	  0.98243057730	0.39776974124	0.00402806461	0.01412367084
33.000000 	 -0.039319706	0.138795559	9.745215578	  -0.00001929167	0.00004020833	0.00005795833	  0.98243057730	0.45071679610	0.00400620096	0.01414060288
34.000000 	 -0.039388720	0.138770690	9.745084091	  -0.00002132000	0.00004068000	0.00005788000	  0.98243057730	0.48664582362	0.00401323248	0.01413806911
35.000000 	 -0.039341118	0.138726983	9.745066101	  -0.00002265385	0.00004069231	0.00005753846	  0.98243057730	0.51227580498	0.00400838222	0.01413361587
36.000000 	 -0.039580443	0.138778437	9.745185693	  -0.00002359259	0.00004081481	0.00005737037	  0.98243057730	0.52860991312	0.00403276695	0.01413885835
37.000000 	 -0.039387851	0.138594629	9.745304451	  -0.00002367857	0.00004067857	0.00005771429	  0.98243057730	0.53173751742	0.00401314293	0.01412013063
38.000000 	 -0.039487618	0.138900128	9.745604454	  -0.00002351724	0.00004068966	0.00005793103	  0.98243057730	0.52863009752	0.00402330982	0.01415125722
39.000000 	 -0.039420177	0.138769644	9.745873665	  -0.00002286667	0.00004056667	0.00005836667	  0.98243057730	0.51773499884	0.00401643762	0.01413796249
40.000000 	 -0.039450124	0.138707387	9.745712222	  -0.00002212903	0.00004058065	0.00005854839	  0.98243057730	0.50346354458	0.00401948849	0.01413161932
41.000000 	 -0.039298553	0.138825908	9.745694837	  -0.00002075000	0.00004068750	0.00005893750	  0.98243057730	0.47541217278	0.00400404591	0.01414369514
42.000000 	 -0.039386853	0.138688132	9.745734690	  -0.00001957576	0.00004057576	0.00005942424	  0.98243057730	0.45295226666	0.00401304179	0.01412965741
43.000000 	 -0.039262217	0.138601162	9.745552051	  -0.00001835294	0.00004058824	0.00005976471	  0.98243057730	0.42767839999	0.00400034233	0.01412079627
44.000000 	 -0.039486651	0.138415176	9.745841479	  -0.00001740000	0.00004037143	0.00005977143	  0.98243057730	0.40960001533	0.00402320854	0.01410184661
45.000000 	 -0.039479528	0.138186113	9.745957595	  -0.00001608333	0.00004008333	0.00005988889	  0.98243057730	0.38375760722	0.00402248137	0.01407850790
46.000000 	 -0.039497446	0.138039161	9.746105349	  -0.00001535135	0.00004010811	0.00005978378	  0.98243057730	0.36738823486	0.00402430623	0.01406353541
47.000000 	 -0.039316415	0.137969647	9.746082429	  -0.00001465789	0.00004013158	0.00005957895	  0.98243057730	0.35173678941	0.00400586084	0.01405645278
48.000000 	 -0.039524238	0.137784217	9.746179158	  -0.00001389744	0.00003987179	0.00005930769	  0.98243057730	0.33659235507	0.00402703458	0.01403755977
49.000000 	 -0.039470290	0.137798372	9.746231076	  -0.00001355000	0.00003970000	0.00005895000	  0.98243057730	0.32999189288	0.00402153792	0.01403900202
